Date,Open,High,Low,Close,Volume
2017-07-19,4450,4450,4450,4450,220.0
2017-07-20,4440,5000,4210,5000,13657.0
2017-07-21,4500,4500,4500,4500,3.0
2017-07-24,4500,4500,4500,4500,4.0
2017-07-27,4800,4800,4800,4800,4.0
2017-07-28,4080,4495,4080,4495,201.0
2017-08-03,4405,4405,4200,4350,501.0
2017-08-04,4300,4300,4200,4200,208.0
2017-08-07,4400,4400,4400,4400,1.0
2017-08-08,4400,4400,4400,4400,1.0
2017-08-09,4200,4200,4200,4200,201.0
2017-08-10,4200,4200,4200,4200,150.0
2017-08-11,3635,4200,3635,4200,556.0
2017-08-18,4300,4300,4300,4300,403.0
2017-08-24,4205,4205,4205,4205,501.0
2017-08-25,4700,4750,4200,4200,2899.0
2017-08-28,4750,4760,4750,4760,1300.0
2017-08-30,4250,4250,4250,4250,149.0
2017-08-31,4200,4750,4200,4750,12.0
2017-09-04,4740,4740,4740,4740,1.0
2017-09-11,4205,4205,4205,4205,84.0
2017-09-13,4205,4205,4205,4205,1.0
2017-09-20,4225,4235,4225,4230,600.0
2017-09-21,4200,4200,4200,4200,100.0
2017-09-22,4200,4350,4200,4350,650.0
2017-09-25,4350,4350,4100,4100,120.0
2017-09-27,3500,4200,3490,4200,495.0
2017-09-28,4200,4250,4200,4250,490.0
2017-09-29,4150,4150,4150,4150,50.0
2017-10-10,3615,4290,3615,4290,21.0
2017-10-12,4200,4200,4200,4200,2.0
2017-10-13,4100,4200,4100,4200,99.0
2017-10-17,4100,4100,4100,4100,150.0
2017-10-19,4250,4250,4100,4150,1007.0
2017-10-20,4350,4350,4150,4350,5693.0
2017-10-23,4300,4300,4020,4035,14789.0
2017-10-24,4035,4445,4035,4445,4702.0
2017-10-25,4445,4695,4055,4300,758.0
2017-10-26,4000,4450,3905,3905,819.0
2017-10-27,4395,4395,3910,4095,664.0
2017-10-30,4090,4090,3900,4015,4971.0
2017-10-31,3910,4185,3900,4095,9895.0
2017-11-01,4050,4050,3815,4000,4670.0
2017-11-02,3905,4545,3890,3890,3472.0
2017-11-03,3950,3950,3750,3800,2988.0
2017-11-06,3705,4100,3705,4090,602.0
2017-11-07,4300,4300,3870,4170,1302.0
2017-11-08,4000,4400,3850,4400,166264.0
2017-11-09,4450,4450,4315,4340,34583.0
2017-11-10,4300,4300,4100,4240,37405.0
2017-11-13,4250,4320,4225,4270,30015.0
2017-11-14,4300,4300,4270,4270,14445.0
2017-11-15,4270,4270,4130,4225,50009.0
2017-11-16,4225,4270,4200,4250,26200.0
2017-11-17,4250,4320,4200,4200,20961.0
2017-11-20,4300,4320,4175,4175,12422.0
2017-11-21,4155,4285,4130,4285,8680.0
2017-11-22,4275,4605,4200,4605,24405.0
2017-11-23,4610,5000,4490,4650,7769.0
2017-11-24,4500,5340,4500,5330,24779.0
2017-11-27,5800,6000,5500,5540,2551.0
2017-11-28,5680,5800,5220,5470,7827.0
2017-11-29,5200,5460,5000,5270,9699.0
2017-11-30,5120,5290,4805,4890,8448.0
2017-12-01,4890,5300,4800,5200,6154.0
2017-12-04,5200,5200,4800,5150,6961.0
2017-12-05,4800,5000,4770,5000,2868.0
2017-12-06,5190,5190,4800,5180,280.0
2017-12-07,4505,5440,4505,4600,11298.0
2017-12-08,4605,5000,4350,4840,350.0
2017-12-11,4290,4790,4115,4295,15468.0
2017-12-12,4300,4490,4220,4490,5602.0
2017-12-13,4885,4885,4210,4600,25.0
2017-12-14,4600,4600,4205,4600,3.0
2017-12-15,4305,4800,4305,4800,2313.0
2017-12-18,4350,5000,4350,4850,10523.0
2017-12-20,4500,4800,4500,4550,5864.0
2017-12-21,4795,4800,3885,4585,4530.0
2017-12-22,4035,4650,4035,4650,2360.0
2017-12-26,4800,4800,4650,4650,2071.0
2017-12-27,4620,4990,4620,4900,4333.0
2017-12-28,5020,5260,4800,5100,7117.0
2018-01-02,4900,5200,4900,5200,8163.0
2018-01-03,5390,5390,5280,5280,1720.0
2018-01-04,5590,5590,5280,5350,4535.0
2018-01-05,5350,5890,5350,5890,2677.0
2018-01-08,6000,6000,5610,5950,10542.0
2018-01-09,5950,6000,5800,5980,3463.0
2018-01-10,5980,6090,5800,6090,6561.0
2018-01-11,6470,6470,6100,6300,4193.0
2018-01-12,6300,6300,5800,6170,3074.0
2018-01-15,6000,6150,6000,6100,620.0
2018-01-16,5990,5990,5600,5750,7870.0
2018-01-17,5750,5750,5400,5500,9002.0
2018-01-18,5500,5790,5400,5790,3658.0
2018-01-19,5790,5970,5790,5950,2896.0
2018-01-22,5990,5990,5900,5900,365.0
2018-01-23,5720,5900,5500,5800,10915.0
2018-01-24,6190,6190,5800,5990,3537.0
2018-01-25,6380,6380,5800,6040,9164.0
2018-01-26,6040,6040,5880,5900,8305.0
2018-01-29,5850,5850,5700,5820,1246.0
2018-01-30,6080,6080,5510,5900,22072.0
2018-01-31,5200,5780,5200,5410,17975.0
2018-02-01,5410,5410,5200,5380,5703.0
2018-02-02,5380,5380,5200,5380,8250.0
2018-02-05,5500,5500,5270,5330,10883.0
2018-02-06,5330,5590,5000,5590,2462.0
2018-02-07,5590,5650,5500,5500,222.0
2018-02-08,5570,5670,4680,4895,39897.0
2018-02-09,4895,4995,4800,4900,10607.0
2018-02-12,4520,5690,4415,4570,6842365.0
2018-02-13,4710,5450,4570,4700,5059759.0
2018-02-14,4780,4900,4580,4595,1253245.0
2018-02-19,4700,4845,4595,4620,821547.0
2018-02-20,4590,4645,4415,4415,580387.0
2018-02-21,4460,4475,4230,4280,400515.0
2018-02-22,4300,4405,4180,4360,255507.0
2018-02-23,4360,4380,4290,4310,117936.0
2018-02-26,4350,4370,4200,4200,143656.0
2018-02-27,4205,4220,4080,4135,275188.0
2018-02-28,4130,4170,4000,4035,184323.0
2018-03-02,4005,4100,3980,4040,102704.0
2018-03-05,4095,4195,4050,4130,161037.0
2018-03-06,4195,4230,4035,4060,101205.0
2018-03-07,4085,4485,4060,4210,551751.0
2018-03-08,4190,4420,4145,4270,495257.0
2018-03-09,4285,4395,4230,4370,422257.0
2018-03-12,4470,4650,4340,4365,588147.0
2018-03-13,4430,4430,4245,4265,220636.0
2018-03-14,4355,4375,4230,4230,217938.0
2018-03-15,4175,4275,4175,4200,216262.0
2018-03-16,4215,4390,4170,4390,283593.0
2018-03-19,4420,4635,4300,4330,565786.0
2018-03-20,4330,4405,4315,4345,150045.0
2018-03-21,4355,4465,4330,4360,187104.0
2018-03-22,4355,4455,4320,4345,212351.0
2018-03-23,4320,4345,4200,4245,221216.0
2018-03-26,4245,4250,4110,4240,132555.0
2018-03-27,4260,4370,4180,4260,297845.0
2018-03-28,4280,4280,4130,4155,165783.0
2018-03-29,4175,4280,4160,4225,157547.0
2018-03-30,4210,4305,4200,4220,115014.0
2018-04-02,4220,4265,4145,4175,87276.0
2018-04-03,4070,4185,4070,4160,202331.0
2018-04-04,4160,4160,4050,4095,120129.0
2018-04-05,4135,4155,4060,4095,81533.0
2018-04-06,4085,4185,4000,4065,149706.0
2018-04-09,4050,4095,3975,4020,116162.0
2018-04-10,4015,4020,3870,3960,168060.0
2018-04-11,3970,4035,3910,4005,71844.0
2018-04-12,4000,4025,3900,3930,88591.0
2018-04-13,3930,3975,3865,3920,162608.0
2018-04-16,3990,4120,3940,4100,187293.0
2018-04-17,4105,4135,3990,4065,99336.0
2018-04-18,4090,4380,4040,4300,428158.0
2018-04-19,4400,5290,4400,4900,4366011.0
2018-04-20,5050,5100,4550,4760,846069.0
2018-04-23,4960,5080,4720,4855,861785.0
2018-04-24,4855,4860,4595,4595,339864.0
2018-04-25,4595,4640,4315,4380,433129.0
2018-04-26,4430,4540,4355,4420,280008.0
2018-04-27,4510,4595,4405,4470,208830.0
2018-04-30,4765,5140,4630,4825,1068034.0
2018-05-02,5290,6270,5260,6270,1364674.0
2018-05-03,6470,7560,6270,6630,10236168.0
2018-05-04,7020,7830,6800,6890,4956841.0
2018-05-08,6890,6890,6060,6160,1311474.0
2018-05-09,6210,6350,5590,6000,1163703.0
2018-05-10,6040,6500,5880,6500,1072679.0
2018-05-11,6450,6800,6150,6520,1205090.0
2018-05-14,6650,6980,6520,6960,1088004.0
2018-05-15,7280,7280,6820,6930,967817.0
2018-05-16,6230,6600,5900,6090,911554.0
2018-05-17,6090,6470,6000,6170,689624.0
2018-05-18,6150,6210,5940,6200,356177.0
2018-05-21,6100,6230,5970,6020,272622.0
2018-05-23,5900,6000,5590,5800,328246.0
2018-05-24,5860,5980,5410,5660,315889.0
2018-05-25,4740,5050,4580,4880,748207.0
2018-05-28,5650,6340,5510,6340,1293262.0
2018-05-29,6330,6600,6020,6200,827272.0
2018-05-30,6700,7490,6600,7260,4819345.0
2018-05-31,7100,7400,6870,7340,1578575.0
2018-06-01,7510,7700,6700,6720,1306552.0
2018-06-04,6850,6930,6380,6380,630192.0
2018-06-05,6100,6330,5940,6320,521148.0
2018-06-07,6330,6470,6100,6170,298505.0
2018-06-08,6180,7250,5870,6160,4016551.0
2018-06-11,6530,7570,6420,6870,4554842.0
2018-06-12,6840,7110,6160,6460,1873718.0
2018-06-14,6400,7170,6140,6340,1852195.0
2018-06-15,6350,7360,6290,6900,4370493.0
2018-06-18,6720,7230,6710,7010,1955625.0
2018-06-19,7090,7340,6440,6730,943559.0
2018-06-20,6650,6890,6530,6770,604904.0
2018-06-21,7050,8150,6700,6900,6890818.0
2018-06-22,7000,7490,6710,7220,2417248.0
2018-06-25,7500,7780,6950,6950,2637487.0
2018-06-26,6730,7090,6610,7030,963524.0
2018-06-27,7160,7160,6080,6100,1172236.0
2018-06-28,6000,6210,5720,5730,541113.0
2018-06-29,5840,6000,5580,6000,403944.0
2018-07-02,6020,6080,5500,5530,389583.0
2018-07-03,5540,5680,5100,5500,529126.0
2018-07-04,5510,5840,5470,5580,682842.0
2018-07-05,5640,6090,5550,5560,1204543.0
2018-07-06,5650,5690,5210,5500,467027.0
2018-07-09,5290,5290,4835,4835,510189.0
2018-07-10,4840,4975,4765,4780,234925.0
2018-07-11,4725,4940,4725,4850,276501.0
2018-07-12,4820,4945,4755,4795,210662.0
2018-07-13,4850,4895,4785,4865,299107.0
2018-07-16,4930,4930,4780,4790,202007.0
2018-07-17,4840,4840,4735,4785,97606.0
2018-07-18,4785,4795,4465,4500,300202.0
2018-07-19,4440,4505,4320,4355,225545.0
2018-07-20,4355,4450,4230,4310,126123.0
2018-07-23,4300,4305,4085,4100,161599.0
2018-07-24,4100,4495,4100,4395,605389.0
2018-07-25,4490,4500,4155,4340,215337.0
2018-07-26,4340,5000,4340,4700,1658894.0
2018-07-27,4710,4900,4580,4700,419742.0
2018-07-30,4700,5410,4700,5130,2443387.0
2018-07-31,5130,5140,4820,4980,459586.0
2018-08-01,4980,5110,4900,4970,230501.0
2018-08-02,4970,5020,4840,4905,169019.0
2018-08-03,5050,5240,4985,4995,473576.0
2018-08-06,4900,5090,4855,4965,194519.0
2018-08-07,5030,5040,4920,4965,125528.0
2018-08-08,4930,5320,4930,5130,781909.0
2018-08-09,5110,5140,4990,5020,194185.0
2018-08-10,5220,5300,5120,5180,417783.0
2018-08-13,5230,5350,4720,4720,453192.0
2018-08-14,4830,5100,4750,5010,315055.0
2018-08-16,5120,5120,4860,5070,221978.0
2018-08-17,5070,5280,5030,5280,239035.0
2018-08-20,5410,5950,5310,5400,1205346.0
2018-08-21,5430,5450,5240,5360,358409.0
2018-08-22,5340,5480,5280,5360,345616.0
2018-08-23,5360,5390,5220,5290,227943.0
2018-08-24,5350,5370,5220,5270,175592.0
2018-08-27,4915,4945,4750,4845,324968.0
2018-08-28,4810,4910,4700,4750,193255.0
2018-08-29,4720,4815,4695,4810,80635.0
2018-08-30,4815,5050,4765,4925,146235.0
2018-08-31,4920,4975,4820,4950,83693.0
2018-09-03,5010,5150,4920,5090,183529.0
2018-09-04,5140,5370,5040,5150,583845.0
2018-09-05,5290,5290,5000,5080,200244.0
2018-09-06,5260,5980,5000,5440,3129311.0
2018-09-07,5450,5490,5200,5370,767595.0
2018-09-10,5410,5790,5330,5790,1073080.0
2018-09-11,5850,5900,5590,5640,524717.0
2018-09-12,5680,5720,5430,5640,258804.0
2018-09-13,5650,5690,5480,5580,144127.0
2018-09-14,5520,5620,5460,5530,159171.0
2018-09-17,5680,5680,5150,5600,280570.0
2018-09-18,5600,5600,5240,5240,247843.0
2018-09-19,5290,6620,5120,5690,8713314.0
2018-09-20,5760,6270,5600,5950,2651366.0
2018-09-21,5820,6300,5740,5990,1550500.0
2018-09-27,6070,6100,5800,5800,409379.0
2018-09-28,5720,5770,5480,5480,377160.0
2018-10-01,5480,5570,5360,5360,163704.0
2018-10-02,5500,6850,5490,6170,10319517.0
2018-10-04,6350,7500,6100,7190,9074521.0
2018-10-05,7060,7450,6880,6920,2444845.0
2018-10-08,7160,7570,6830,7000,2278156.0
2018-10-10,6700,6820,5900,5940,1815329.0
2018-10-11,5500,6040,5300,5470,1872042.0
2018-10-12,5350,5920,5350,5660,1471120.0
2018-10-15,5670,6050,5430,5550,850982.0
2018-10-16,5790,5980,5580,5690,863257.0
2018-10-17,5860,7260,5780,7260,7853005.0
2018-10-18,7450,7870,6860,7030,3561640.0
2018-10-19,6950,7410,6830,7170,2124258.0
2018-10-22,6830,6950,6400,6430,1423241.0
2018-10-23,6860,7980,6860,7200,10027724.0
2018-10-24,7100,7180,6420,6470,2593626.0
2018-10-25,6300,6800,6190,6590,2745690.0
2018-10-26,6640,6820,6000,6200,1191703.0
2018-10-29,6240,6340,5100,5120,1328836.0
2018-10-30,5030,5750,4840,5530,2036557.0
2018-10-31,5700,6060,5620,5660,1754069.0
2018-11-01,6050,6140,5700,5730,1094923.0
2018-11-02,5930,6080,5870,6080,952001.0
2018-11-05,6020,6330,5830,6150,941812.0
2018-11-06,6250,6270,5960,6080,525268.0
2018-11-07,6500,6900,5710,5820,3758469.0
2018-11-08,6050,6250,5970,6060,933359.0
2018-11-09,6090,6100,5830,6020,419798.0
2018-11-12,5880,6040,5790,5870,347271.0
2018-11-13,5700,5800,5550,5800,327954.0
2018-11-14,6050,6060,5800,5960,474711.0
2018-11-15,5900,6100,5850,6050,472400.0
2018-11-16,6060,6140,5940,5990,364124.0
2018-11-19,6130,6170,6000,6080,444388.0
2018-11-20,5930,6200,5930,6200,405290.0
2018-11-21,6130,6380,6050,6150,907492.0
2018-11-22,6240,6270,5990,6010,363081.0
2018-11-23,6020,6280,5950,6000,689949.0
2018-11-26,6140,6140,5990,6040,321677.0
2018-11-27,6020,6060,5900,6010,235444.0
2018-11-28,5960,6230,5830,6200,709295.0
2018-11-29,6150,6450,6050,6090,1204034.0
2018-11-30,6090,6150,5980,6040,288895.0
2018-12-03,6120,6260,6040,6260,448538.0
2018-12-04,6310,6550,6240,6530,1563146.0
2018-12-05,6430,6670,6390,6570,889451.0
2018-12-06,6480,6540,6170,6270,536587.0
2018-12-07,6340,6800,6330,6660,934871.0
2018-12-10,6430,6590,6280,6460,599958.0
2018-12-11,6460,6480,6000,6160,367824.0
2018-12-12,6050,6370,5990,6120,474906.0
2018-12-13,6140,6240,6090,6210,267068.0
2018-12-14,6200,6230,5950,6000,295512.0
2018-12-17,5880,5900,5600,5660,298856.0
2018-12-18,5650,5750,5420,5660,208218.0
2018-12-19,5710,5800,5620,5660,194714.0
2018-12-20,6030,6500,5920,6030,1577810.0
2018-12-21,6270,6280,6030,6050,563200.0
2018-12-24,6100,6140,5960,6050,264195.0
2018-12-26,6000,6000,5710,5730,252171.0
2018-12-27,5800,5930,5770,5840,120080.0
2018-12-28,5850,5930,5810,5900,167098.0
2019-01-02,6040,6050,5690,5700,207023.0
2019-01-03,5750,6140,5630,5920,560771.0
2019-01-04,5810,5890,5730,5750,192052.0
2019-01-07,5840,6070,5800,6020,267282.0
2019-01-08,6150,6290,6010,6090,612743.0
2019-01-09,6170,6320,6120,6260,409709.0
2019-01-10,6310,6330,6100,6100,291419.0
2019-01-11,6100,6640,6090,6480,1202384.0
2019-01-14,6740,7410,6550,7080,5487626.0
2019-01-15,7080,7210,6820,7010,1536307.0
2019-01-16,7190,8130,6990,7620,5215581.0
2019-01-17,7690,7850,7350,7420,1223982.0
2019-01-18,7390,8110,7300,7580,1890417.0
2019-01-21,7500,7620,7240,7250,546388.0
2019-01-22,7180,7790,7150,7220,1346979.0
2019-01-23,7100,7680,7050,7520,1109526.0
2019-01-24,8250,9770,8240,9770,12591645.0
2019-01-25,9700,11300,9470,10250,12568813.0
2019-01-28,10350,10700,10050,10250,2322737.0
2019-01-29,11000,11400,9990,10400,3410484.0
2019-01-30,10550,10600,9910,10050,1584831.0
2019-01-31,9980,10300,9700,10050,1837689.0
2019-02-01,10350,10700,9960,10150,2069279.0
2019-02-07,10400,10400,9960,10050,855928.0
2019-02-08,10000,11850,9900,10700,7426286.0
2019-02-11,10850,11250,10550,10850,1998896.0
2019-02-12,11200,11350,10400,10650,1047823.0
2019-02-13,10650,11400,10550,11250,1241089.0
2019-02-14,11150,11200,10550,10850,1184072.0
2019-02-15,10600,11000,10400,10750,763002.0
2019-02-18,10750,10800,10350,10350,505024.0
2019-02-19,10400,11150,10400,10700,1363561.0
2019-02-20,10700,10800,9730,9820,1524708.0
2019-02-21,9830,9900,9090,9400,1443347.0
2019-02-22,9350,10050,9230,9610,2528519.0
2019-02-25,10250,10350,9530,9550,1337145.0
2019-02-26,9650,10100,9630,9770,1083099.0
2019-02-27,9900,9950,9690,9750,551983.0
2019-02-28,9770,9770,7800,7800,1769596.0
2019-03-04,7110,7770,7100,7440,1530538.0
2019-03-05,7350,7740,7320,7660,697087.0
2019-03-06,7650,7770,7220,7350,656855.0
2019-03-07,7260,7330,7000,7170,461257.0
2019-03-08,7030,7170,6890,6900,434928.0
2019-03-11,6890,6920,6680,6770,312498.0
2019-03-12,6870,7080,6810,6890,491119.0
2019-03-13,6950,6950,6700,6700,234645.0
2019-03-14,6700,6830,6660,6720,225941.0
2019-03-15,6730,6740,6000,6100,644382.0
2019-03-18,6250,6680,6200,6460,454392.0
2019-03-19,6560,7560,6560,6820,2494541.0
2019-03-20,6700,6740,6510,6680,443455.0
2019-03-21,6620,6680,6450,6470,278253.0
2019-03-22,6420,6490,6330,6420,232140.0
2019-03-25,6270,6820,6250,6620,648987.0
2019-03-26,6670,6900,6510,6660,331717.0
2019-03-27,6690,6760,6460,6530,242504.0
2019-03-28,6530,6730,6450,6470,226288.0
2019-03-29,6520,7130,6410,7000,2010884.0
2019-04-01,7070,7250,6900,7020,626441.0
2019-04-02,7050,7080,6870,6990,299968.0
2019-04-03,7040,7160,7000,7060,465542.0
2019-04-04,7060,7060,6860,6970,336463.0
2019-04-05,7160,8110,7150,7580,6608249.0
2019-04-08,7720,7860,7520,7700,1255205.0
2019-04-09,7630,7680,7410,7570,715275.0
2019-04-10,7570,7770,7530,7600,669791.0
2019-04-11,7750,8110,7630,7850,2398554.0
2019-04-12,7580,7650,7410,7410,840116.0
2019-04-15,7540,7600,7380,7380,511229.0
2019-04-16,7330,7670,7090,7410,752891.0
2019-04-17,7440,7440,7250,7260,280029.0
2019-04-18,7200,7320,7060,7080,203550.0
2019-04-19,7120,7260,7050,7100,174436.0
2019-04-22,7120,7300,7110,7160,155964.0
2019-04-23,7160,7270,7100,7230,168762.0
2019-04-24,7250,7290,7110,7170,123352.0
2019-04-25,7150,7150,6920,6970,167517.0
2019-04-26,7160,7280,7000,7050,298656.0
2019-04-29,7000,7000,6310,6700,235861.0
2019-04-30,6670,6740,6560,6650,132812.0
2019-05-02,6830,7080,6760,6760,242376.0
2019-05-03,6760,6950,6710,6950,168836.0
2019-05-07,6680,7280,6610,7060,494085.0
2019-05-08,7400,8300,7310,7590,6276889.0
2019-05-09,7830,7940,7310,7320,1161671.0
2019-05-10,7010,7090,6740,6740,605726.0
2019-05-13,6540,6820,6510,6520,264307.0
2019-05-14,6360,6660,6360,6500,248764.0
2019-05-15,6470,6640,6430,6600,186979.0
2019-05-16,6860,7440,6690,6720,702098.0
2019-05-17,6800,7480,6730,7330,2378343.0
2019-05-20,7480,7550,7090,7090,730426.0
2019-05-21,7010,7200,6960,6970,203060.0
2019-05-22,6960,7450,6960,7150,589804.0
2019-05-23,7060,7110,6800,6840,242069.0
2019-05-24,6700,6750,6510,6550,163316.0
2019-05-27,6490,6940,6490,6660,240404.0
2019-05-28,6690,6900,6690,6800,149952.0
2019-05-29,6790,6790,6570,6650,114035.0
2019-05-30,6650,7150,6650,6880,516716.0
2019-05-31,6800,7030,6720,6940,290820.0
2019-06-03,6910,6910,6740,6820,175522.0
2019-06-04,6820,6910,6750,6800,100791.0
2019-06-05,6850,6910,6750,6910,136141.0
2019-06-07,6990,7060,6880,7060,409694.0
2019-06-10,7670,7900,7280,7280,2827934.0
2019-06-11,7440,8000,7320,8000,3124614.0
2019-06-12,8200,8270,7710,7860,1892036.0
2019-06-13,7820,8040,7610,8030,854997.0
2019-06-14,7950,8190,7900,8100,891855.0
2019-06-17,7930,7970,7630,7630,542714.0
2019-06-18,7750,7770,7500,7500,362867.0
2019-06-19,7650,8010,7570,7820,1062185.0
2019-06-20,8100,8200,7740,7740,935327.0
2019-06-21,7730,7780,7410,7460,313084.0
2019-06-24,7780,8280,7770,7970,2157626.0
2019-06-25,7950,7990,7670,7680,451628.0
2019-06-26,7680,7730,7430,7600,320666.0
2019-06-27,7650,7750,7400,7400,298389.0
2019-06-28,7280,7380,7050,7330,298448.0
2019-07-01,7850,7920,7550,7730,584083.0
2019-07-02,7710,8040,7500,7810,1223806.0
2019-07-03,7820,7850,7460,7500,363208.0
2019-07-04,7460,7610,7300,7350,234239.0
2019-07-05,7380,7480,7300,7400,169903.0
2019-07-08,7330,7350,6800,6800,362438.0
2019-07-09,6710,6860,6510,6540,273847.0
2019-07-10,6500,6710,6490,6670,158546.0
2019-07-11,6690,7080,6320,7050,243301.0
2019-07-12,6980,6980,6800,6940,195956.0
2019-07-15,7100,7100,6840,6880,136001.0
2019-07-16,6830,6910,6720,6770,135653.0
2019-07-17,6640,6640,6520,6600,131827.0
2019-07-18,6570,6730,6440,6470,112611.0
2019-07-19,6570,6660,6520,6600,89235.0
2019-07-22,6600,6710,6480,6610,78142.0
2019-07-23,6990,7020,6610,6640,295276.0
2019-07-24,6560,6670,6430,6480,147177.0
2019-07-25,6200,6370,6150,6190,233652.0
2019-07-26,6100,6190,6010,6030,138139.0
2019-07-29,5800,5930,5410,5410,367161.0
2019-07-30,5320,6560,5320,5950,1992434.0
2019-07-31,5800,6150,5800,5980,345777.0
2019-08-01,5900,6040,5840,5840,123802.0
2019-08-02,5660,6010,5610,5900,143102.0
2019-08-05,5820,5970,5310,5310,245755.0
2019-08-06,5050,5720,4900,5260,383958.0
2019-08-07,5260,5540,5260,5460,174876.0
2019-08-08,5650,6130,5610,5760,234566.0
2019-08-09,5700,5890,5700,5800,154827.0
2019-08-12,5940,6180,5820,5980,189439.0
2019-08-13,5890,6080,5890,6000,157379.0
2019-08-14,6110,6180,6030,6080,152864.0
2019-08-16,5970,5980,5790,5870,147079.0
2019-08-19,6000,6150,5950,6130,149545.0
2019-08-20,6160,6240,6050,6190,101638.0
2019-08-21,6100,6380,6060,6150,206370.0
2019-08-22,6160,6290,6080,6190,135446.0
2019-08-23,6380,6900,6180,6180,662274.0
2019-08-26,5910,6010,5820,5860,168656.0
2019-08-27,6050,6170,5860,5860,161649.0
2019-08-28,5830,6050,5830,5970,96929.0
2019-08-29,5980,6040,5920,5990,64765.0
2019-08-30,6060,6210,5970,6210,144121.0
2019-09-02,6080,6100,6020,6060,83136.0
2019-09-03,6050,6190,6050,6080,61756.0
2019-09-04,6120,6210,6090,6200,86984.0
2019-09-05,6250,6260,6130,6140,88369.0
2019-09-06,6200,6200,6070,6070,61763.0
2019-09-09,6150,6160,6040,6080,64426.0
2019-09-10,6340,6500,6230,6500,488199.0
2019-09-11,6690,6730,6370,6550,548992.0
2019-09-16,6720,7950,6620,7450,6669283.0
2019-09-17,7310,7460,7190,7330,961815.0
2019-09-18,7300,7590,7100,7430,1188735.0
2019-09-19,7460,7850,7310,7740,898959.0
2019-09-20,7720,7820,7530,7750,763667.0
2019-09-23,7950,7960,7650,7700,642493.0
2019-09-24,7500,7590,7380,7450,388194.0
2019-09-25,7430,7430,6970,7000,409359.0
2019-09-26,7130,7220,6900,7140,222411.0
2019-09-27,7090,7270,7040,7090,167697.0
2019-09-30,6970,7030,6780,6910,162207.0
2019-10-01,6800,6960,6780,6920,106432.0
2019-10-02,7190,7230,6930,6960,364731.0
2019-10-04,6970,7140,6920,6980,202194.0
2019-10-07,6300,6390,6020,6100,439106.0
2019-10-08,6000,6200,6000,6150,127429.0
2019-10-10,6090,6240,6090,6130,79645.0
2019-10-11,6170,6290,6160,6240,67058.0
2019-10-14,6250,6480,6200,6400,145149.0
2019-10-15,6390,6420,6200,6390,58947.0
2019-10-16,6390,6450,6340,6400,52487.0
2019-10-17,6440,6520,6300,6310,86419.0
2019-10-18,6310,6420,6280,6360,47933.0
2019-10-21,6290,6340,6050,6050,133008.0
2019-10-22,6100,6190,6060,6180,74684.0
2019-10-23,6000,6080,5950,5990,176383.0
2019-10-24,5990,6100,5920,6020,96059.0
2019-10-25,6000,6090,5910,5920,126689.0
2019-10-28,5920,5990,5890,5910,63715.0
2019-10-29,5880,5960,5850,5940,65954.0
2019-10-30,5870,5890,5790,5800,73536.0
2019-10-31,5800,5890,5770,5810,43404.0
2019-11-01,5760,5840,5750,5800,57307.0
2019-11-04,5810,5960,5810,5960,69136.0
2019-11-05,6100,6130,5920,5970,76451.0
2019-11-06,6040,6170,5940,6040,145285.0
2019-11-07,6060,7160,5990,6180,1389910.0
2019-11-08,6200,6200,6090,6200,165510.0
2019-11-11,6190,6190,5990,5990,128243.0
2019-11-12,5960,6040,5930,5950,75333.0
2019-11-13,5930,6010,5910,5910,58528.0
2019-11-14,5910,5970,5890,5940,60378.0
2019-11-15,5970,6040,5910,5980,68009.0
2019-11-18,6150,6230,6050,6130,212693.0
2019-11-19,6050,6080,5940,5980,111632.0
2019-11-20,5950,6000,5760,5790,120769.0
2019-11-21,5760,5800,5520,5600,102627.0
2019-11-22,5600,5660,5520,5600,64596.0
2019-11-25,5600,5680,5560,5630,59666.0
2019-11-26,5590,5700,5590,5640,47385.0
2019-11-27,5640,5650,5530,5550,48554.0
2019-11-28,5510,5570,5430,5470,61829.0
2019-11-29,5430,5500,5360,5400,75474.0
2019-12-02,5400,5450,5280,5320,69479.0
2019-12-03,5270,5480,5120,5360,98293.0
2019-12-04,5230,5300,5150,5170,65213.0
2019-12-05,5170,5210,4995,5030,72039.0
2019-12-06,4960,5170,4960,5170,47492.0
2019-12-09,5170,5180,5070,5170,38457.0
2019-12-10,5110,5210,5110,5180,32075.0
2019-12-11,5190,5260,5150,5170,28483.0
2019-12-12,5180,5320,5180,5290,62811.0
2019-12-13,5260,5360,5260,5320,45475.0
2019-12-16,5320,5350,5230,5300,42354.0
2019-12-17,5350,5450,5160,5180,94974.0
2019-12-18,5150,5260,5140,5230,77870.0
2019-12-19,5230,5240,5130,5230,52815.0
2019-12-20,5190,5270,5160,5180,59564.0
2019-12-23,5160,5210,5080,5080,56193.0
2019-12-24,5030,5110,4810,4900,106543.0
2019-12-26,4860,5040,4860,4980,39005.0
2019-12-27,5010,5090,4960,5080,30682.0
2019-12-30,5080,5130,4995,5090,42955.0
2020-01-02,5100,5170,5080,5170,36660.0
2020-01-03,5130,5230,5130,5140,26873.0
2020-01-06,5080,5080,4925,4970,70263.0
2020-01-07,5000,5020,4970,4970,25591.0
2020-01-08,4970,5000,4605,4670,158649.0
2020-01-09,4735,5100,4735,5070,129133.0
2020-01-10,5070,5200,5020,5160,56193.0
